,m_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified,total_score
1673,10009367,13004639,Entire home/apt,,Brighton,0,,2,2.0,115.0,1.0,42.351114,-71.170452,2016-05-19 02:34:35.713622,
1676,12789763,17045247,Entire home/apt,,Brighton,0,,2,1.0,80.0,1.0,42.353854999999996,-71.149578,2016-05-18 22:18:41.184678,
1679,8934599,26956083,Entire home/apt,,Brighton,0,,6,3.0,10.0,2.0,42.359296,-71.140197,2016-05-18 23:56:41.809172,
1680,10253416,12243051,Entire home/apt,,Allston,2,,2,0.0,178.0,3.0,42.364443,-71.130584,2016-05-19 02:24:57.927772,
1682,11304657,22089451,Entire home/apt,,Allston,1,,4,2.0,195.0,1.0,42.358773,-71.13183199999999,2016-05-18 23:40:06.840801,
1683,12341992,64165774,Entire home/apt,,Allston,0,,2,1.0,250.0,1.0,42.363689,-71.131063,2016-05-18 20:14:25.022215,
1684,6689219,35011464,Entire home/apt,,Brighton,1,,4,4.0,180.0,1.0,42.362333,-71.14172099999999,2016-05-18 23:06:40.889804,
1685,10387129,15537747,Entire home/apt,,Allston,2,,2,1.0,140.0,2.0,42.351851,-71.123802,2016-05-18 23:40:45.135188,
1686,10810,38440,Entire home/apt,,Allston,0,,5,2.0,250.0,4.0,42.353359000000005,-71.130344,2016-05-18 22:19:23.306827,
1689,12473136,13155584,Entire home/apt,,Allston,0,,4,1.0,400.0,1.0,42.352357,-71.127303,2016-05-18 22:13:17.278979,
1690,12873268,2051523,Entire home/apt,,Allston,0,,5,2.0,175.0,2.0,42.354504999999996,-71.12584,2016-05-18 23:33:16.178979,
1692,9110708,32018716,Entire home/apt,,Allston,0,,3,1.0,109.0,7.0,42.35317,-71.125563,2016-05-19 01:03:54.078156,
1695,11343048,41921566,Entire home/apt,,Allston,0,,5,1.0,70.0,2.0,42.354819,-71.12599200000001,2016-05-19 02:03:03.194416,
1696,9473811,18604433,Entire home/apt,,Allston,2,,5,2.0,140.0,2.0,42.354171,-71.127539,2016-05-19 00:56:25.396881,
1698,7531700,22348222,Entire home/apt,,Beacon Hill,2,,2,0.0,157.0,7.0,42.360931,-71.063976,2016-05-18 23:02:07.417243,
1701,10051842,30283594,Entire home/apt,,West End,1,,5,2.0,199.0,3.0,42.365132,-71.06975200000001,2016-05-18 21:12:32.765634,
1702,8732121,22348222,Entire home/apt,,Beacon Hill,1,,2,0.0,155.0,7.0,42.360709,-71.06421800000001,2016-05-18 20:34:14.003328,
1704,7514024,22348222,Entire home/apt,,Beacon Hill,0,,2,0.0,150.0,7.0,42.359359999999995,-71.064392,2016-05-19 00:37:21.394378,
1713,12210223,45615983,Entire home/apt,,Beacon Hill,0,,5,1.0,225.0,1.0,42.360114,-71.065929,2016-05-18 19:55:50.272441,
1716,10022766,105154,Entire home/apt,,Beacon Hill,0,,7,3.0,215.0,2.0,42.358595,-71.069125,2016-05-19 01:28:47.816639,
1720,5719606,3432624,Entire home/apt,,Charlestown,0,,3,2.0,375.0,3.0,42.374559000000005,-71.059754,2016-05-19 00:53:46.555523,
1722,11395461,59792146,Entire home/apt,,Charlestown,0,,2,0.0,300.0,1.0,42.373552000000004,-71.062363,2016-05-18 23:29:41.334424,
1723,5813992,122982,Entire home/apt,,Charlestown,1,,4,3.0,200.0,3.0,42.376033,-71.065919,2016-05-19 01:02:17.069517,
1726,12372052,21745230,Entire home/apt,,Charlestown,0,,4,2.0,142.0,1.0,42.383231,-71.077327,2016-05-18 23:48:40.745139,
1728,5628808,28759412,Entire home/apt,,Charlestown,0,,5,2.0,280.0,1.0,42.377895,-71.06568100000001,2016-05-18 20:27:48.024806,
1729,11521541,14133713,Entire home/apt,,Charlestown,0,,8,3.0,680.0,3.0,42.381952000000005,-71.06867,2016-05-19 02:23:19.297015,
1737,7475573,22348222,Entire home/apt,,Back Bay,0,,2,0.0,160.0,7.0,42.35079,-71.08164000000001,2016-05-18 21:49:12.206797,
1739,12205324,65632036,Entire home/apt,,Back Bay,0,,3,1.0,450.0,2.0,42.352179,-71.08103,2016-05-18 23:24:50.494224,
1741,6559159,33224029,Entire home/apt,,Back Bay,2,,2,0.0,165.0,2.0,42.355321,-71.07793000000001,2016-05-19 02:57:15.013513,
1742,7092874,2100288,Entire home/apt,,Beacon Hill,1,,4,2.0,260.0,5.0,42.355697,-71.073166,2016-05-18 20:06:13.341181,
1748,10164759,51673899,Entire home/apt,,Back Bay,2,,4,1.0,179.0,2.0,42.35476,-71.07368000000001,2016-05-18 23:23:50.186361,
1750,11568947,20857768,Entire home/apt,,Back Bay,1,,2,1.0,175.0,4.0,42.35192,-71.080479,2016-05-19 02:26:36.949653,
1752,1717816,4195134,Entire home/apt,,Back Bay,1,,2,1.0,160.0,5.0,42.354512,-71.078316,2016-05-18 23:26:52.051549,
1757,9631816,11082983,Entire home/apt,,Back Bay,0,,1,0.0,105.0,5.0,42.351752000000005,-71.087047,2016-05-19 01:23:39.696904,
1758,12264926,34078385,Entire home/apt,,Back Bay,0,,2,0.0,329.0,1.0,42.353074,-71.08224200000001,2016-05-18 22:16:32.050619,
1759,7971930,1848513,Entire home/apt,,Back Bay,0,,2,0.0,225.0,2.0,42.352196,-71.078855,2016-05-19 00:08:26.418100,
1762,6823628,4195134,Entire home/apt,,Back Bay,1,,2,0.0,155.0,5.0,42.353153000000006,-71.077382,2016-05-19 00:55:19.475773,
1763,9504177,20934696,Entire home/apt,,Back Bay,0,,7,3.0,450.0,1.0,42.352641,-71.07329200000001,2016-05-18 22:43:33.132076,
1764,9346513,28358624,Entire home/apt,,Back Bay,1,,3,1.0,313.0,2.0,42.353291999999996,-71.076973,2016-05-19 01:20:28.506070,
1765,12774639,4161865,Entire home/apt,,Back Bay,0,,2,0.0,150.0,7.0,42.354321,-71.07861899999999,2016-05-19 01:43:07.675896,
1771,2742204,12670108,Entire home/apt,,Back Bay,1,,2,1.0,400.0,2.0,42.355281,-71.076497,2016-05-18 20:57:55.722618,
1772,11885148,409027,Entire home/apt,,Back Bay,0,,2,1.0,250.0,2.0,42.354487,-71.075374,2016-05-19 01:13:13.301600,
1774,11275963,4195134,Entire home/apt,,Back Bay,2,,2,0.0,140.0,5.0,42.353628,-71.078026,2016-05-18 23:42:26.162401,
1777,10311094,51673899,Entire home/apt,,Beacon Hill,2,,8,3.0,399.0,2.0,42.356878,-71.07395799999999,2016-05-19 01:25:23.245491,
1779,12581207,35777842,Entire home/apt,,Beacon Hill,0,,2,1.0,225.0,1.0,42.359085,-71.068935,2016-05-19 02:12:51.963692,
1780,10164810,51673899,Entire home/apt,,Beacon Hill,2,,4,1.0,179.0,2.0,42.356558,-71.072795,2016-05-19 02:58:30.851375,
1781,10470115,51673899,Entire home/apt,,Beacon Hill,2,,3,1.0,199.0,2.0,42.359097999999996,-71.071248,2016-05-18 22:31:32.289665,
1783,5690640,29503737,Entire home/apt,,Beacon Hill,0,,2,1.0,300.0,3.0,42.358415,-71.068914,2016-05-18 22:59:27.179712,
1784,8614167,45290513,Entire home/apt,,Beacon Hill,1,,3,2.0,225.0,3.0,42.359428,-71.069857,2016-05-18 23:03:52.326524,
1788,10445235,35019081,Entire home/apt,,Beacon Hill,0,,2,1.0,165.0,2.0,42.358540000000005,-71.066461,2016-05-19 00:38:22.129998,
1797,4978467,11017004,Entire home/apt,,Beacon Hill,2,,2,2.0,150.0,2.0,42.360572999999995,-71.06548599999999,2016-05-18 22:01:53.075159,
1802,9412170,26988,Entire home/apt,,Downtown,2,,3,1.0,175.0,1.0,42.357953,-71.06266,2016-05-19 02:48:00.234089,
1803,7920759,41766550,Entire home/apt,,Beacon Hill,0,,4,2.0,750.0,2.0,42.358346000000004,-71.066928,2016-05-19 00:29:27.976289,
1805,13091712,54995023,Entire home/apt,,Charlestown,0,,6,3.0,219.0,5.0,42.38062,-71.067408,2016-05-18 21:59:42.742691,
1807,7009774,36747522,Entire home/apt,,Charlestown,0,,6,3.0,599.0,2.0,42.383824,-71.067669,2016-05-19 00:54:04.059459,
1809,13032590,21745230,Entire home/apt,,Charlestown,0,,6,3.0,175.0,1.0,42.382277,-71.076915,2016-05-18 22:33:54.771058,
1812,12628940,68572323,Entire home/apt,,Allston,0,,4,2.0,200.0,1.0,42.362598999999996,-71.13065300000001,2016-05-19 00:48:09.326201,
1815,13028097,33694027,Entire home/apt,,Allston,0,,2,0.0,75.0,7.0,42.362835,-71.12867299999999,2016-05-19 01:11:55.933042,
1817,9593141,49651994,Entire home/apt,,Allston,0,,4,2.0,125.0,3.0,42.358506,-71.12944499999999,2016-05-19 00:14:17.626565,
1821,12532440,16620216,Entire home/apt,,Back Bay,0,,2,1.0,150.0,20.0,42.350371,-71.088267,2016-05-18 20:38:52.419963,
1823,9774847,50161296,Entire home/apt,,Allston,0,,3,1.0,79.0,7.0,42.353285,-71.12561099999999,2016-05-18 21:50:02.037539,
1824,8607856,31545543,Entire home/apt,,Allston,0,,5,2.0,298.0,2.0,42.348075,-71.135388,2016-05-18 23:08:20.717744,
1826,4410765,9795590,Entire home/apt,,Brighton,1,,5,3.0,150.0,7.0,42.353654,-71.148274,2016-05-18 21:00:34.766743,
1828,11896394,13263766,Entire home/apt,,Allston,0,,3,1.0,120.0,1.0,42.34854,-71.13754499999999,2016-05-18 22:48:10.456961,
1832,12734288,46589576,Entire home/apt,,Allston,0,,7,3.0,150.0,3.0,42.364413,-71.13091899999999,2016-05-18 20:22:46.494639,
1833,11988537,64082142,Entire home/apt,,Fenway,0,,2,0.0,280.0,1.0,42.344972,-71.0973,2016-05-19 01:25:52.378194,
1837,11213228,50935492,Entire home/apt,,South End,1,,7,2.0,200.0,1.0,42.338161,-71.068154,2016-05-18 21:19:17.926919,
1840,9508975,21737209,Entire home/apt,,South End,0,,4,2.0,300.0,2.0,42.338651,-71.07059,2016-05-18 23:47:36.840727,
1842,8389735,41456680,Entire home/apt,,Chinatown,0,,4,2.0,600.0,2.0,42.352224,-71.061867,2016-05-19 00:31:55.038926,
1845,5932402,2221632,Entire home/apt,,South End,0,,2,1.0,190.0,6.0,42.344745,-71.070257,2016-05-18 21:58:19.959330,
1855,737519,1171636,Entire home/apt,,Dorchester,2,,2,2.0,110.0,3.0,42.294426,-71.052652,2016-05-19 02:55:19.868506,
1856,10117803,30283594,Entire home/apt,,Downtown,1,,5,2.0,571.0,3.0,42.351261,-71.063625,2016-05-18 23:51:11.466841,
1859,6016150,30283594,Entire home/apt,,Leather District,0,,3,1.0,571.0,10.0,42.351518,-71.05875,2016-05-19 02:11:57.040559,
1860,10116429,30283594,Entire home/apt,,Downtown,1,,3,1.0,169.0,3.0,42.352746999999994,-71.061474,2016-05-19 01:23:55.658373,
1861,11981674,30283594,Entire home/apt,,Downtown,0,,5,2.0,199.0,3.0,42.353019,-71.061835,2016-05-19 02:35:09.514755,
1862,12302222,30283594,Entire home/apt,,Downtown,0,,5,2.0,199.0,10.0,42.353041999999995,-71.059741,2016-05-19 01:21:59.851580,
1865,10034284,30283594,Entire home/apt,,Chinatown,0,,5,2.0,169.0,25.0,42.351178999999995,-71.06121999999999,2016-05-18 20:53:44.372519,
1866,10262069,30283594,Entire home/apt,,Chinatown,0,,5,2.0,399.0,25.0,42.35093,-71.059772,2016-05-18 20:53:03.945988,
1868,10116601,30283594,Entire home/apt,,Chinatown,1,,3,1.0,169.0,3.0,42.352068,-71.061945,2016-05-19 02:34:12.597704,
1869,11980760,30283594,Entire home/apt,,Chinatown,0,,3,1.0,359.0,3.0,42.351461,-71.06174200000001,2016-05-18 22:16:55.651173,
1870,8914895,36981635,Entire home/apt,,Downtown,0,,5,2.0,315.0,1.0,42.351644,-71.063789,2016-05-19 00:12:27.723581,
1871,9922595,30283594,Entire home/apt,,Downtown,0,,3,1.0,169.0,2.0,42.351071999999995,-71.063056,2016-05-18 22:23:54.810027,
1877,12382743,30283594,Entire home/apt,,Chinatown,0,,3,1.0,169.0,3.0,42.351131,-71.061376,2016-05-18 23:59:22.462591,
1878,12726343,58930331,Entire home/apt,,Downtown,0,,2,0.0,160.0,5.0,42.351375,-71.06491899999999,2016-05-19 02:06:51.862418,
1879,12356183,30283594,Entire home/apt,,Chinatown,0,,3,1.0,457.0,10.0,42.3517,-71.060163,2016-05-19 01:20:05.123462,
1880,8146141,10876417,Entire home/apt,,Chinatown,1,,2,1.0,250.0,1.0,42.350582,-71.061987,2016-05-19 00:26:55.998484,
1881,4445906,9419684,Entire home/apt,,Chinatown,2,,5,2.0,299.0,3.0,42.351581,-71.061727,2016-05-18 23:31:37.138044,
1882,12205580,65394478,Entire home/apt,,Beacon Hill,0,,2,1.0,195.0,13.0,42.353343,-71.064562,2016-05-18 20:55:48.857288,
1886,12932465,17351265,Entire home/apt,,Leather District,0,,2,1.0,223.0,2.0,42.35038,-71.059591,2016-05-18 21:01:42.570667,
1895,11590512,12243051,Entire home/apt,,South End,1,,2,1.0,219.0,3.0,42.344289,-71.06305,2016-05-18 20:54:17.257462,
1899,12303347,30283594,Entire home/apt,,Chinatown,0,,3,1.0,169.0,10.0,42.351929,-71.059508,2016-05-18 20:27:55.654408,
1900,8518665,12243051,Entire home/apt,,South End,1,,4,1.0,209.0,2.0,42.346342,-71.063859,2016-05-19 02:42:27.798521,
1902,11126122,57677138,Entire home/apt,,Chinatown,1,,3,2.0,319.0,2.0,42.351059,-71.062892,2016-05-19 00:07:02.942098,
1904,9574727,2976895,Entire home/apt,,South End,2,,1,0.0,175.0,2.0,42.346278999999996,-71.06175999999999,2016-05-19 02:50:39.326287,
1910,7106162,24658662,Entire home/apt,,Dorchester,1,,4,2.0,139.0,1.0,42.318783,-71.05251,2016-05-18 20:17:35.140777,
1914,4585452,23769200,Entire home/apt,,South Boston,1,,5,2.0,140.0,4.0,42.332405,-71.051154,2016-05-18 22:22:52.545922,
1916,11735784,9419684,Entire home/apt,,South Boston Waterfront,0,,6,3.0,485.0,3.0,42.352645,-71.045701,2016-05-19 02:32:21.075897,
1917,6843850,14225772,Entire home/apt,,South Boston Waterfront,2,,4,2.0,650.0,3.0,42.349329,-71.049031,2016-05-18 20:38:56.104376,
1918,4409819,9419684,Entire home/apt,,Back Bay,2,,3,1.0,267.0,14.0,42.350308,-71.070564,2016-05-19 01:54:39.423849,
1919,12812290,56137655,Entire home/apt,,Chinatown,1,,5,2.0,260.0,3.0,42.350699,-71.062443,2016-05-19 00:31:45.306004,
1921,11300899,36982379,Entire home/apt,,Roxbury,1,,4,1.0,100.0,1.0,42.334236,-71.07488599999999,2016-05-19 00:16:44.387250,
1928,13060835,72340877,Entire home/apt,,Back Bay,0,,4,1.0,330.0,2.0,42.347045,-71.07800300000001,2016-05-19 01:19:14.196854,
1935,10266397,48494513,Entire home/apt,,Back Bay,2,,2,1.0,249.0,2.0,42.348345,-71.08620400000001,2016-05-18 21:57:12.957302,
1936,12655866,44795554,Entire home/apt,,Beacon Hill,0,,2,0.0,180.0,2.0,42.357914,-71.063459,2016-05-18 22:10:26.577337,
1937,11980767,5241671,Entire home/apt,,Fenway,1,,4,0.0,160.0,3.0,42.351162,-71.090677,2016-05-18 23:47:15.162613,
1938,12493396,29568033,Entire home/apt,,Beacon Hill,0,,4,1.0,180.0,1.0,42.358481,-71.069479,2016-05-18 23:55:38.849221,
1941,12621291,3715298,Entire home/apt,,Back Bay,2,,3,0.0,200.0,2.0,42.352990000000005,-71.078119,2016-05-18 20:31:04.075127,
1947,7475379,22348222,Entire home/apt,,Back Bay,2,,2,0.0,150.0,7.0,42.350821999999994,-71.082039,2016-05-19 02:58:12.855017,
1952,7620413,38708629,Entire home/apt,,Roxbury,2,,2,1.0,200.0,14.0,42.340053000000005,-71.081251,2016-05-18 21:11:25.621485,
1955,9238963,22779296,Entire home/apt,,Back Bay,1,,3,0.0,110.0,2.0,42.352247,-71.081102,2016-05-18 23:25:01.171517,
1957,13015832,18202088,Entire home/apt,,Back Bay,0,,4,2.0,259.0,2.0,42.345298,-71.078935,2016-05-18 20:31:07.764669,
1962,11906382,12556651,Entire home/apt,,Beacon Hill,2,,4,2.0,375.0,4.0,42.361036999999996,-71.063849,2016-05-18 21:22:17.115212,
1963,13014498,22110106,Entire home/apt,,South End,0,,2,1.0,220.0,14.0,42.344568,-71.07095100000001,2016-05-19 01:04:03.345221,
1964,12902509,10669839,Entire home/apt,,Beacon Hill,0,,2,1.0,400.0,3.0,42.354569,-71.063794,2016-05-19 00:29:16.171739,
1967,9261381,47670141,Entire home/apt,,Chinatown,0,,3,1.0,225.0,1.0,42.351032000000004,-71.062789,2016-05-18 21:23:36.248343,
1969,7837202,22348222,Entire home/apt,,Beacon Hill,0,,2,0.0,150.0,7.0,42.360991999999996,-71.06444300000001,2016-05-18 20:53:27.388497,
1970,12962923,20857768,Entire home/apt,,Beacon Hill,0,,2,0.0,209.0,4.0,42.357626,-71.070201,2016-05-18 21:04:09.825665,
1972,12211821,5618949,Entire home/apt,,Downtown,1,,3,0.0,169.0,,42.350564,-71.06565400000001,2016-05-18 21:02:49.454213,
1976,901914,4818556,Entire home/apt,,South End,0,,2,1.0,249.0,1.0,42.341372,-71.069496,2016-05-18 23:43:00.202143,
1978,12387280,30209747,Entire home/apt,,West End,1,,2,1.0,175.0,1.0,42.361748999999996,-71.065314,2016-05-19 01:58:39.490748,
1985,12988807,71551723,Entire home/apt,,Chinatown,0,,3,1.0,220.0,5.0,42.352426,-71.06205899999999,2016-05-19 02:43:39.333774,
1986,12365159,2788083,Entire home/apt,,Beacon Hill,0,,2,1.0,395.0,2.0,42.358785,-71.067526,2016-05-18 22:13:20.321849,
1987,9864083,50766866,Entire home/apt,,South End,0,,2,1.0,150.0,1.0,42.341836,-71.06475400000001,2016-05-18 21:18:42.698162,
1989,8816616,46186165,Entire home/apt,,South End,1,,2,2.0,99.0,1.0,42.343831,-71.065469,2016-05-18 22:30:44.178153,
1992,11687031,12243051,Entire home/apt,,South End,1,,2,1.0,150.0,3.0,42.344795,-71.063259,2016-05-19 00:36:49.242738,
1993,5769127,22348222,Entire home/apt,,South End,1,,2,0.0,150.0,7.0,42.343641999999996,-71.075725,2016-05-18 22:18:53.089721,
1996,13060113,62461042,Entire home/apt,,Back Bay,0,,3,1.0,350.0,1.0,42.351329,-71.07674399999999,2016-05-18 21:28:35.327142,
2000,6248526,1782413,Entire home/apt,,South End,2,,2,1.0,170.0,4.0,42.344206,-71.07222800000001,2016-05-18 21:10:12.326068,
2001,12087989,799496,Entire home/apt,,Beacon Hill,2,,3,0.0,220.0,2.0,42.353421999999995,-71.064975,2016-05-19 01:19:08.594239,
2004,12648403,1846434,Entire home/apt,,Beacon Hill,0,,2,0.0,133.0,3.0,42.358903000000005,-71.070091,2016-05-19 00:10:25.779241,
2007,8275452,9744348,Entire home/apt,,Bay Village,0,,2,0.0,81.0,1.0,42.348242,-71.070709,2016-05-18 20:43:35.414931,
2011,13056513,6210771,Entire home/apt,,Brighton,0,,3,1.0,125.0,2.0,42.353858,-71.148742,2016-05-18 21:33:10.230355,
2012,12124586,48062212,Entire home/apt,,Fenway,0,,2,1.0,98.0,1.0,42.342954,-71.099098,2016-05-19 02:56:02.628230,
2014,5947098,508268,Entire home/apt,,Chinatown,1,,3,1.0,269.0,1.0,42.347223,-71.063843,2016-05-18 20:04:45.409674,
2016,6951197,31020029,Entire home/apt,,South End,1,,4,2.0,178.0,14.0,42.341113,-71.078117,2016-05-18 20:31:51.468838,
2018,12067685,3981669,Entire home/apt,,Chinatown,1,,4,1.0,125.0,2.0,42.349424,-71.063413,2016-05-18 23:18:57.866508,
2020,11686744,12243051,Entire home/apt,,South End,2,,2,1.0,150.0,3.0,42.345626,-71.063213,2016-05-19 00:07:29.052524,
2023,12363660,56359408,Entire home/apt,,Downtown,0,,3,0.0,163.0,2.0,42.352357,-71.065342,2016-05-18 21:59:09.693470,
2027,11419461,29713098,Entire home/apt,,South End,0,,4,1.0,150.0,1.0,42.345174,-71.066447,2016-05-18 23:23:58.389733,
2030,11678470,48518596,Entire home/apt,,South End,0,,4,1.0,260.0,5.0,42.339677,-71.07653499999999,2016-05-19 00:36:19.149776,
2034,7325084,14697946,Entire home/apt,,South End,1,,2,0.0,146.0,1.0,42.344745,-71.07706,2016-05-18 21:59:29.451187,
2035,11679156,3598466,Entire home/apt,,Beacon Hill,1,,2,1.0,150.0,1.0,42.360797999999996,-71.06929000000001,2016-05-18 21:04:58.333212,
2048,9822600,826833,Entire home/apt,,Charlestown,0,,1,1.0,275.0,3.0,42.372948,-71.06250899999999,2016-05-19 00:28:06.684164,
2052,10857914,45651169,Entire home/apt,,Beacon Hill,0,,8,4.0,550.0,3.0,42.360769,-71.064449,2016-05-18 23:00:40.499845,
2056,11569331,2225350,Entire home/apt,,Dorchester,0,,4,3.0,120.0,1.0,42.290867999999996,-71.06089300000001,2016-05-18 23:09:43.965269,
2065,11966297,63588471,Entire home/apt,,Dorchester,1,,4,2.0,125.0,2.0,42.322453,-71.05808,2016-05-18 21:12:49.199744,
2070,7832890,22348222,Entire home/apt,,Downtown,0,,2,0.0,155.0,7.0,42.359417,-71.06232299999999,2016-05-18 23:13:55.788861,
2071,13024385,12243051,Entire home/apt,,Chinatown,0,,4,2.0,420.0,3.0,42.351648,-71.06206,2016-05-19 01:53:58.582528,
2072,7450348,39019557,Entire home/apt,,North End,0,,2,2.0,200.0,1.0,42.364447999999996,-71.05756,2016-05-18 22:24:50.464828,
2073,13045194,19455327,Entire home/apt,,Charlestown,0,,5,2.0,349.0,2.0,42.373459999999994,-71.060806,2016-05-18 23:18:02.185400,
2075,12972323,10396155,Entire home/apt,,North End,0,,6,2.0,300.0,1.0,42.365305,-71.05748299999999,2016-05-19 02:15:04.475556,
2077,4759640,24559114,Entire home/apt,,Downtown,1,,2,0.0,200.0,1.0,42.364026,-71.059493,2016-05-18 20:50:44.239665,
2078,12815192,17045533,Entire home/apt,,Downtown,0,,2,1.0,175.0,2.0,42.358831,-71.06185500000001,2016-05-19 00:56:44.080664,
2081,6713148,13622079,Entire home/apt,,Dorchester,0,,5,2.0,289.0,2.0,42.316016999999995,-71.039764,2016-05-19 00:25:10.160375,
2082,8079235,30283594,Entire home/apt,,South Boston Waterfront,1,,5,2.0,199.0,3.0,42.34687,-71.03742700000001,2016-05-19 01:24:39.248130,
2083,11398953,3594203,Entire home/apt,,East Boston,2,,6,3.0,99.0,2.0,42.367984,-71.037809,2016-05-18 22:09:12.727384,
2084,13033074,23085777,Entire home/apt,,South Boston Waterfront,0,,3,1.0,185.0,1.0,42.352312,-71.042479,2016-05-19 02:17:03.759222,
2086,6798777,499127,Entire home/apt,,South Boston Waterfront,0,,5,2.0,280.0,2.0,42.348542,-71.038275,2016-05-19 02:05:11.930699,
2093,12627941,66952442,Entire home/apt,,South Boston,0,,5,2.0,300.0,3.0,42.335536,-71.044229,2016-05-19 00:34:51.240034,
2094,12047758,4140161,Entire home/apt,,South Boston Waterfront,2,,4,1.0,250.0,1.0,42.348791999999996,-71.039281,2016-05-19 02:35:45.384400,
2095,11649321,47664830,Entire home/apt,,South Boston Waterfront,1,,4,1.0,199.0,1.0,42.347741,-71.03973,2016-05-18 20:24:02.660341,
2096,11972989,9258077,Entire home/apt,,South Boston,0,,4,2.0,225.0,2.0,42.332865000000005,-71.03763000000001,2016-05-18 20:34:58.966152,
2099,2412715,6201198,Entire home/apt,,South Boston,2,,4,2.0,500.0,4.0,42.337949,-71.041942,2016-05-18 20:13:20.470291,
2106,12560987,3594203,Entire home/apt,,East Boston,1,,6,3.0,149.0,1.0,42.367127,-71.037806,2016-05-18 22:29:06.696834,
2109,9218362,47935628,Entire home/apt,,South Boston Waterfront,2,,3,1.0,204.0,1.0,42.34864,-71.037669,2016-05-18 23:46:54.252508,
2111,10051623,30283594,Entire home/apt,,South Boston Waterfront,0,,5,2.0,571.0,3.0,42.351380999999996,-71.047831,2016-05-19 00:35:04.563970,
2112,611081,3029783,Entire home/apt,,East Boston,0,,6,1.0,175.0,1.0,42.38167,-71.039918,2016-05-18 21:30:31.363129,
2113,11572370,47664830,Entire home/apt,,South Boston Waterfront,0,,4,1.0,200.0,1.0,42.346885,-71.037657,2016-05-19 01:00:36.008235,
2114,11863105,44013653,Entire home/apt,,South Boston Waterfront,0,,4,1.0,250.0,1.0,42.348506,-71.039645,2016-05-19 01:20:00.584578,
2118,10050351,30283594,Entire home/apt,,South Boston Waterfront,1,,3,1.0,457.0,3.0,42.353297999999995,-71.04764,2016-05-18 23:00:53.145835,
2119,10132073,51992629,Entire home/apt,,East Boston,0,,2,1.0,125.0,4.0,42.370455,-71.04025899999999,2016-05-18 21:01:29.267230,
2121,12288299,30283594,Entire home/apt,,South Boston Waterfront,0,,5,2.0,571.0,3.0,42.347064,-71.038634,2016-05-18 23:53:09.748265,
2122,4334206,22503918,Entire home/apt,,North End,1,,2,1.0,200.0,2.0,42.364507,-71.052847,2016-05-18 22:44:31.197264,
2124,10051357,30283594,Entire home/apt,,South Boston Waterfront,1,,5,2.0,571.0,3.0,42.352625,-71.047443,2016-05-19 02:29:38.403002,
2125,6798074,30283594,Entire home/apt,,South Boston Waterfront,1,,5,2.0,199.0,3.0,42.348663,-71.039139,2016-05-18 22:33:23.160592,
2127,2376518,10250257,Entire home/apt,,North End,1,,4,1.0,235.0,3.0,42.362584999999996,-71.055655,2016-05-19 01:42:44.459032,
2129,10053032,30283594,Entire home/apt,,South Boston Waterfront,0,,6,3.0,708.0,3.0,42.351948,-71.046554,2016-05-18 21:02:16.353007,
